statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
54.0,1998.0,2.0,520.0,2744.0,27435,839847,0.0,2.202656,1.63,20226,6.508333,17.8,3.3294096,7.373669,1.4871043,West Virginia,975.0,6511,2698.0,2827.0,2695.0,1895.3892,326.72617
54.0,1999.0,2.0,526.0,2761.0,26503,838616,0.0,2.583149,1.66,20729,6.275,15.7,3.325898,7.1366086,1.4350377,West Virginia,1158.0,6070,3059.0,2880.0,2950.0,1984.681,329.23294
54.0,2000.0,1.0,598.0,2932.0,28847,834263,0.0,1.490641,1.64,21899,5.4666667,14.7,3.3912337,6.8844247,1.217268,West Virginia,1112.0,6216,3123.0,3253.0,3123.0,2073.0059,351.44794
55.0,1985.0,1.0,1954.0,3104.0,100543,2185024,0.0,0.430711,3.19,13840,7.2083335,11.6,5.2192116,8.124342,0.40008837,Wisconsin,3427.0,23877,4089.0,,,1943.447,142.05794
55.0,1986.0,1.0,2136.0,3132.0,103145,2184121,0.0,0.7726576,3.16,14528,6.9083333,10.7,5.2051663,8.042726,0.7989449,Wisconsin,3854.0,24648,,4591.0,,2070.871,143.39865
55.0,1987.0,2.0,2234.0,3395.0,106102,2189474,0.0,1.40544,3.11,15280,6.0916667,9.0,5.1890535,7.861669,1.2974433,Wisconsin,4009.0,25188,4680.0,4680.0,,2105.521,155.06007
55.0,1988.0,2.0,2244.0,3637.0,109700,2205866,0.0,1.747916,3.02,16057,4.2166667,7.8,5.176748,7.636705,1.3061851,Wisconsin,4128.0,26305,4683.0,,4683.0,2045.5789,164.87856
55.0,1989.0,2.0,2501.0,3837.0,113804,2216346,0.0,1.594612,2.96,17283,4.25,8.4,5.164527,7.3461866,2.0384283,Wisconsin,4042.0,27284,4889.0,6672.0,4889.0,2197.638,173.12279
55.0,1990.0,1.0,2783.0,4062.0,117608,2233784,0.0,1.417225,3.07,18072,4.3416667,9.3,5.1586976,7.0781245,2.589426,Wisconsin,4099.0,29370,5241.0,5241.0,5241.0,2366.3357,181.8439
55.0,1991.0,2.0,3148.0,4118.0,121175,2254256,0.0,1.773232,2.76,18557,5.3416667,9.9,5.2804027,6.8463845,3.1625535,Wisconsin,4179.0,31478,6497.0,6497.0,6497.0,2597.8955,182.67668
55.0,1992.0,2.0,3775.0,4518.0,124533,2276493,0.0,1.348102,2.74,19683,5.15,10.9,5.3917055,6.8376875,3.8802898,Wisconsin,5560.0,40424,6342.0,6342.0,6342.0,3031.325,198.46317
55.0,1993.0,1.0,3908.0,4280.0,127754,2297666,0.0,1.171338,2.71,20331,4.516667,12.6,5.497916,6.930771,5.388515,Wisconsin,6615.0,43125,6550.0,6550.0,6550.0,3059.004,186.27599
55.0,1994.0,1.0,4577.0,4802.0,131033,2313194,0.0,1.787151,2.72,21413,4.3083334,9.0,5.6213818,7.079914,4.343864,Wisconsin,7065.0,45901,7230.0,7230.0,7230.0,3493.0132,207.59175
55.0,1995.0,1.0,5094.0,5296.0,134308,2329749,0.0,1.476738,2.65,22215,3.75,8.5,5.728511,7.2465553,4.6288834,Wisconsin,7548.0,47269,7499.0,7499.0,7499.0,3792.775,227.32063
55.0,1996.0,1.0,5989.0,5952.0,137738,2343796,0.0,1.014791,2.65,23273,3.625,8.8,5.8534927,7.411473,3.3078482,Wisconsin,9325.0,51757,9538.0,9539.0,9539.0,4348.1104,253.94702
55.0,1997.0,2.0,7292.0,7458.0,139321,2354983,0.0,1.475735,2.71,24514,3.4916668,8.2,5.9402456,7.5444727,2.0318205,Wisconsin,9540.0,53848,10288.0,10288.0,10288.0,5233.956,316.6902
55.0,1998.0,1.0,8397.0,8376.0,140846,2364166,0.0,0.8546828,2.65,26175,3.275,8.8,6.025363,7.6391478,1.6988595,Wisconsin,9282.0,54232,,11136.0,,5961.8306,354.28986
55.0,1999.0,2.0,9127.0,9175.0,139782,2377217,0.0,0.9563268,2.72,27135,3.075,8.6,6.136966,7.6334615,1.4251783,Wisconsin,8944.0,53258,,10951.0,,6529.453,385.9555
55.0,2000.0,2.0,8851.0,8293.0,147206,2352880,0.0,0.9794491,2.76,28570,3.3916667,9.3,6.2505646,7.568668,1.5629748,Wisconsin,9923.0,53242,,11739.0,,6012.6626,352.46167
56.0,1985.0,1.0,33.0,656.0,2039,245017,0.0,-0.0298424,2.84,14317,7.15,12.0,0.7525344,8.061645,0.0,Wyoming,332.0,1716,605.0,675.0,605.0,1618.4404,267.7365
56.0,1986.0,2.0,32.0,739.0,2060,242263,0.0,0.2363384,2.64,14064,8.891666,14.6,0.7460492,8.124694,0.0,Wyoming,337.0,1840,,950.0,,1553.3981,305.04037
56.0,1987.0,2.0,30.0,710.0,2038,232359,0.0,-0.039013,2.56,14177,8.225,10.8,0.7371442,8.084167,0.0,Wyoming,366.0,1917,,950.0,,1472.0314,305.56165
56.0,1988.0,2.0,52.0,698.0,2025,225730,0.0,1.73311,2.46,14918,6.5916667,9.6,0.7289635,7.993431,0.0,Wyoming,333.0,2186,,950.0,,2567.9011,309.21896
56.0,1989.0,2.0,51.0,736.0,2031,221733,0.0,0.1227088,2.38,16440,6.3333335,10.9,0.7217632,7.8289666,0.8725756,Wyoming,326.0,3060,788.0,795.0,609.0,2511.0784,331.93076
56.0,1990.0,2.0,49.0,809.0,2037,218741,0.0,-0.1855092,2.63,18002,5.3166666,11.0,0.8046953,7.7131963,0.0,Wyoming,313.0,2980,793.0,795.0,614.0,2405.4983,369.84378
56.0,1991.0,1.0,48.0,825.0,2043,220964,0.0,-0.2005632,2.56,18680,5.0916667,9.9,0.7963393,7.7522535,1.3064495,Wyoming,389.0,3126,88.0,777.0,619.0,2349.486,373.36398
56.0,1992.0,1.0,48.0,795.0,2128,223803,0.0,0.1111996,2.56,19346,5.6833334,10.3,0.83367795,7.891243,3.0026746,Wyoming,404.0,3310,977.0,977.0,977.0,2255.6392,355.2231
56.0,1993.0,2.0,53.0,954.0,2073,226681,0.0,0.1085809,2.45,19976,5.541667,13.3,0.8006678,8.035622,2.113803,Wyoming,368.0,3236,977.0,977.0,977.0,2556.6812,420.85574
56.0,1994.0,1.0,55.0,887.0,2080,229775,0.0,0.960737,2.43,20498,5.05,9.3,0.7901395,8.212658,2.914948,Wyoming,313.0,3367,977.0,1126.0,1035.0,2644.2307,386.02982
56.0,1995.0,1.0,65.0,989.0,2141,231492,0.0,-0.8760819,2.29,21039,4.883333,12.2,0.8066836,8.416811,2.6795285,Wyoming,403.0,3654,981.0,1244.0,1035.0,3035.9646,427.22858
56.0,1996.0,1.0,73.0,1067.0,2159,232225,0.0,0.3790698,2.34,21875,5.175,11.9,0.82341135,8.5937805,1.0242397,Wyoming,364.0,3432,981.0,1244.0,1035.0,3381.195,459.4682
56.0,1997.0,1.0,74.0,1077.0,2102,232215,0.0,-0.2082566,2.33,23412,4.8083334,13.5,0.7920708,8.691779,0.0,Wyoming,422.0,3486,1231.0,1243.0,1047.0,3520.4568,463.79434
56.0,1998.0,2.0,69.0,1086.0,2210,232515,0.0,-0.8698689,2.4,24836,4.925,10.6,0.8434711,8.732709,1.630035,Wyoming,448.0,3825,1231.0,1243.0,1047.0,3122.1719,467.06665
56.0,1999.0,2.0,81.0,1187.0,2232,231526,0.0,-0.4207321,2.43,26536,4.85,11.6,0.866087,8.646752,0.0,Wyoming,458.0,3841,1231.0,1243.0,1047.0,3629.0322,512.6854
56.0,2000.0,2.0,93.0,1150.0,2182,228279,0.0,0.1136283,2.46,28460,3.825,10.8,0.9352346,8.449946,1.2143635,Wyoming,514.0,4115,1314.0,1303.0,1251.0,4262.145,503.7695
